symbol,name,sector,price,price_chg,price__chg,vol_rate,avg_dly__vol_000,mkt_val_mil_usd,pe_ratio,company_description,industry_sector,industry_group,isin,major_industry,headquarters,exchange_primary_listing,exchange,trading_country
BMT.DE,Brit.Amer.Tobacco (Fra),Consumer Staple,37.71,0,0,-100,223,96777,15,"BRITISH AMERICAN TOBACCO P.L.C. (BRITISH AMERICAN TOBACCO) IS A HOLDING COMPANY. THE COMPANY'S FOUR PRINCIPAL BRANDS INCLUDE DUNHILL, KENT, LUCKY STRIKE AND PALL MALL. THE COMPANY HAS MANY OTHER FAMOUS INTERNATIONAL AND LOCAL BRANDS, INCLUDING ROTHMANS, VOGUE, VICEROY, KOOL, PETER STUYVESANT AND BENSON & HEDGES. THE COMPANY'S BRANDS ARE SOLD IN OVER 180 MARKETS. THE COMPANY'S PRODUCTS INCLUDE CIGARETTES, SMOKELESS SNUS AND CIGARS. THE COMPANY HAS OVER 44 CIGARETTE FACTORIES IN 39 COUNTRIES. IN ADDITION TO CIGARETTES, THE COMPANY MAKES CIGARILLOS, ROLL YOUR OWN AND PIPE TOBACCO.",ALCOHL/TOB,Tobacco,GB0002875804,Tobacco,England,"No (LONDON, BATS.GB)",FRANKFURT,GERMANY
BSDX.DE,Banco Santander Sa (Xet) Adr 1:1,Financial,6.13,0,0,-100,0,96709,19,"BANCO SANTANDER SA IS A SPAIN-BASED COMMERCIAL BANK. THE BANK OPERATES PRINCIPALLY IN SPAIN, THE UNITED KINGDOM, PORTUGAL, THE LATIN AMERICAN COUNTRIES AND THE UNITED STATES. IT OPERATES FOUR SEGMENTS: CONTINENTAL EUROPE, THE UNITED KINGDOM, LATIN AMERICA AND SOVEREIGN. CONTINENTAL EUROPE SEGMENT COVERS ALL RETAIL BANKING BUSINESS, WHOLESALE BANKING AND ASSET MANAGEMENT AND INSURANCE CONDUCTED IN EUROPE, UNDER SUCH NAMES AS SANTANDER TOTTA, SANTANDER CONSUMER BANK AND BANK ZACHODNI WBK, AMONG OTHERS. THE UNITED KINGDOM INCLUDES RETAIL AND WHOLESALE BANKING, ASSET MANAGEMENT AND INSURANCE. LATIN AMERICA INCLUDES THE SPECIALIZED UNITS IN SANTANDER PRIVATE BANKING, AS AN INDEPENDENT GLOBALLY MANAGED UNIT. SOVEREIGN INCLUDES ALL THE FINANCIAL ACTIVITIES OF ITS SUBSIDIARY SOVEREIGN BANK IN THE UNITED STATES, WHICH INCLUDES RETAIL AND WHOLESALE BANKING, ASSET MANAGEMENT AND INSURANCE. IN JUNE 2013, THE ",BANKS,Banks-Money Center,US05964H1059,Bank-Money Center,,"No (NYSE, SAN)",XETRA,GERMANY
GAZX.DE,Oao Gazprom Spn.Adr(Xet) 1:2,Energy,6,-0.08,-1.315789474,149.61028,611,96600,2,"GAZPROM OAO IS A RUSSIA-BASED COMPANY ENGAGED IN THE OPERATION OF GAS PIPELINE SYSTEMS AND GAS SUPPLY TO EUROPEAN COUNTRIES. IN ADDITION, IT IS INVOLVED IN THE OIL PRODUCTION AND REFINING ACTIVITIES, AS WELL AS ENERGY GENERATION. IT'S ACTIVITIES COMPRISE EXPLORATION AND PRODUCTION OF GAS, TRANSPORTATION OF GAS, SALE OF GAS DOMESTICALLY AND ABROAD, GAS STORAGE, PRODUCTION OF CRUDE OIL AND GAS CONDENSATE, PROCESSING OF OIL, GAS CONDENSATE AND OTHER HYDROCARBONS, AND SALES OF REFINED PRODUCTS, AS WELL AS ELECTRIC AND HEAT ENERGY GENERATION AND SALES. ON JANUARY 9, 2013, THE COMPANY SOLD ITS 76.69% STAKE IN ZAPSIBGAZPROM OAO AND WHOLE STAKE IN MARCH KAUNO TERMOFIKACIJOS ELEKTRINE. IN APRIL 2013, IT ALSO CREATED GAZPROM INVEST LLC, AS WELL AS, SIGNED A PURCHASE-SALE CONTRACT FOR SHARES IN 72 GAS DISTRIBUTION ORGANIZATIONS BELONGING TO ROSNEFTEGAZ OAO. IN NOVEMBER 2013, THE COMPANY RAISED ITS STAKE TO 1",ENERGY,Oil&Gas-Integrated,US3682872078,,Moscow,"No (SEAQ INTERNATION, OGZD.GB)",XETRA,GERMANY
DACX.DE,Daimler Ag Spn.Adr (Xet),Consumer Cyclical,66,-0.3,-0.452488688,867.7966102,4,96030,12,"DAIMLER AG IS A GERMANY-BASED COMPANY THAT DEVELOPS, MANUFACTURES AND DISTRIBUTES A RANGE OF AUTOMOTIVE PRODUCTS, MAINLY PASSENGER CARS, TRUCKS, VANS AND BUSES, AS WELL AS MANAGES THE DAIMLER GROUP. IT ALSO PROVIDES FINANCIAL AND OTHER SERVICES RELATING TO ITS AUTOMOTIVE BUSINESSES. IT OPERATES IN FIVE SEGMENTS: MERCEDES-BENZ CARS, DAIMLER TRUCKS, MERCEDES-BENZ VANS, DAIMLER BUSES AND DAIMLER FINANCIAL SERVICES, WHICH INCLUDES A RANGE OF AUTOMOTIVE FINANCIAL SERVICES INCLUDING FINANCING, LEASING, INSURANCE AND FLEET MANAGEMENT. THE COMPANY OFFERS ITS PRODUCTS AND SERVICES UNDER SUCH BRAND NAMES AS MERCEDES-BENZ, SMART, MAYBACH, FUSO, WESTERN STAR, SETRA, MERCEDES-BENZ BANK AND MERCEDES-BENZ FINANCIAL, AMONG OTHERS. THE COMPANY HAS PRODUCTION FACILITIES THROUGHOUT THE WORLD AND DISTRIBUTES ITS AUTOMOTIVE PRODUCTS AND RELATED FINANCIAL SERVICES THROUGH ITS OWN SALES NETWORK OF GERMAN SALES-AND-SERVI",AUTO,Auto Manufacturers,US2338251083,Automobile,,Yes,XETRA,GERMANY
M4I.DE,Mastercard (Fra),Financial,607.92,0,0,-100,303,95753,34,"MASTERCARD INCORPORATED (MASTERCARD) IS A GLOBAL PAYMENTS AND TECHNOLOGY COMPANY THAT CONNECTS CONSUMERS, FINANCIAL INSTITUTIONS, MERCHANTS, GOVERNMENTS AND BUSINESSES WORLDWIDE, ENABLING THEM TO USE ELECTRONIC FORMS OF PAYMENT INSTEAD OF CASH AND CHECKS. THE COMPANY OFFERS A RANGE OF PAYMENT SOLUTIONS THAT ENABLE ITS CUSTOMERS AND PARTNERS TO DEVELOP AND IMPLEMENT CREDIT, DEBIT, PREPAID AND RELATED PAYMENT PROGRAMS FOR THEIR CUSTOMERS. ITS CUSTOMERS AND PARTNERS INCLUDE FINANCIAL INSTITUTIONS AND OTHER ENTITIES THAT ACT AS ISSUERS AND ACQUIRERS, MERCHANTS, GOVERNMENT ENTITIES, TELECOMMUNICATIONS COMPANIES AND OTHER BUSINESSES. MASTERCARD MANAGES A FAMILY OF PAYMENT BRANDS, INCLUDING MASTERCARD, MAESTRO AND CIRRUS, WHICH THE COMPANY LICENSE TO ITS CUSTOMERS FOR USE IN THEIR PAYMENT PROGRAMS AND SOLUTIONS. EFFECTIVE JANUARY 6, 2014, MASTERCARD INC ACQUIRED PROVUS BILISIM HIZMETLERI AS.",FINANCE,Finance-CrdtCard/PmtPr,US57636Q1040,Saving & Loan,,"No (NYSE, MA)",FRANKFURT,GERMANY
DDAIF,Daimler A G,Consumer Cyclical,89.42,0,0,-2.349869452,3425,95643,10,"GERMAN MANUFACTURER OF AUTOMOBILES AND COMMERCIAL VEHICLES U NDER DAIMLER AND MERCEDES-BENZ NAMEPLATES. ALSO PROVIDES FIN ANCING AND LEASING SERVICES SUPPORTING ITS AUTOMOTIVE BUSINE SS. SOLD 1.45 MIL MERCEDES-BENZ CAR UNITS IN 2012, UP 5% FROM 2011. 2012 REVENUES BY SEGMENT IN %: MERCEDES-BENZ CARS 5 2; DAIMLER TRUCKS 25; DAIMLER FINANCIAL SERVICES 11; MERCEDE S-BENZ VANS 8; AND DAIMLER BUSES 4.",AUTO,Auto Manufacturers,DE0007100000,Automobile,GERMANY,"No (XETRA, DAIX.DE)",OTC,UNITED STATES
MCD,Mcdonalds Corp,Retail,96.06,0.6,0.628535,-4.159692635,501890,95582,17,"FRANCHISES/OPERATES 34,923 MCDONALD'S FAST FOOD RESTAURANTS WORLDWIDE WITH PLANS TO OPEN 1,500-1,600 MORE (4-5%) IN 2013 . OFFERS HAMBURGERS, FRENCH FRIES, CHICKEN AND FISH SANDWICH ES, DESSERTS, SHAKES AND OTHER BEVERAGES. 2012 REVENUES BY - RESTAURANT SEGMENT IN %: COMPANY-OWNED 67; AND FRANCHISED/AF FILIATED 33. REVENUES BY AREA IN %: EUROPE 39; U.S. 32; ASIA PACIFIC/MIDDLE EAST/AFRICA 23; AND OTHER COUNTRIES/CORPORAT E 6.",RETAIL,Retail-Restaurants,US5801351017,Retail-Restaurant,"Oak Brook, IL",Yes,NYSE,UNITED STATES
MDOX.DE,Mcdonald's (Xet),Retail,70.6,0.34,0.48391688,-54.07929851,370,95551,17,"MCDONALD'S CORPORATION FRANCHISES AND OPERATES MCDONALD'S RESTAURANTS IN THE GLOBAL RESTAURANT INDUSTRY. THESE RESTAURANTS SERVE MENU AT VARIOUS PRICE POINTS PROVIDING VALUE IN 119 COUNTRIES GLOBALLY. ALL RESTAURANTS ARE OPERATED EITHER BY THE COMPANY OR BY FRANCHISEES, INCLUDING CONVENTIONAL FRANCHISEES UNDER FRANCHISE ARRANGEMENTS, AND DEVELOPMENTAL LICENSEES AND FOREIGN AFFILIATED MARKETS UNDER LICENSE AGREEMENTS. UNDER THE CONVENTIONAL FRANCHISE ARRANGEMENT, FRANCHISEES PROVIDE A PORTION OF THE CAPITAL REQUIRED BY INITIALLY INVESTING IN THE EQUIPMENT, SIGNS, SEATING AND DECOR OF THEIR RESTAURANT BUSINESSES, AND BY REINVESTING IN THE BUSINESS OVER TIME.",RETAIL,Retail-Restaurants,US5801351017,Retail-Restaurant,,"No (NYSE, MCD)",XETRA,GERMANY
DAI.DE,Daimler,Consumer Cyclical,65.58,0,0,-100,2247,95421,12,"DAIMLER AG IS A GERMANY-BASED COMPANY THAT DEVELOPS, MANUFACTURES AND DISTRIBUTES A RANGE OF AUTOMOTIVE PRODUCTS, MAINLY PASSENGER CARS, TRUCKS, VANS AND BUSES, AS WELL AS MANAGES THE DAIMLER GROUP. IT ALSO PROVIDES FINANCIAL AND OTHER SERVICES RELATING TO ITS AUTOMOTIVE BUSINESSES. IT OPERATES IN FIVE SEGMENTS: MERCEDES-BENZ CARS, DAIMLER TRUCKS, MERCEDES-BENZ VANS, DAIMLER BUSES AND DAIMLER FINANCIAL SERVICES, WHICH INCLUDES A RANGE OF AUTOMOTIVE FINANCIAL SERVICES INCLUDING FINANCING, LEASING, INSURANCE AND FLEET MANAGEMENT. THE COMPANY OFFERS ITS PRODUCTS AND SERVICES UNDER SUCH BRAND NAMES AS MERCEDES-BENZ, SMART, MAYBACH, FUSO, WESTERN STAR, SETRA, MERCEDES-BENZ BANK AND MERCEDES-BENZ FINANCIAL, AMONG OTHERS. THE COMPANY HAS PRODUCTION FACILITIES THROUGHOUT THE WORLD AND DISTRIBUTES ITS AUTOMOTIVE PRODUCTS AND RELATED FINANCIAL SERVICES THROUGH ITS OWN SALES NETWORK OF GERMAN SALES-AND-SERVI",AUTO,Auto Manufacturers,DE0007100000,Automobile,Stuttgart,"No (XETRA, DAIX.DE)",FRANKFURT,GERMANY
DAIM.IT,Daimler (Mil),Consumer Cyclical,65.55,0.05,0.076335878,88.49487786,166,95376,12,"DAIMLER AG IS A GERMANY-BASED COMPANY THAT DEVELOPS, MANUFACTURES AND DISTRIBUTES A RANGE OF AUTOMOTIVE PRODUCTS, MAINLY PASSENGER CARS, TRUCKS, VANS AND BUSES, AS WELL AS MANAGES THE DAIMLER GROUP. IT ALSO PROVIDES FINANCIAL AND OTHER SERVICES RELATING TO ITS AUTOMOTIVE BUSINESSES. IT OPERATES IN FIVE SEGMENTS: MERCEDES-BENZ CARS, DAIMLER TRUCKS, MERCEDES-BENZ VANS, DAIMLER BUSES AND DAIMLER FINANCIAL SERVICES, WHICH INCLUDES A RANGE OF AUTOMOTIVE FINANCIAL SERVICES INCLUDING FINANCING, LEASING, INSURANCE AND FLEET MANAGEMENT. THE COMPANY OFFERS ITS PRODUCTS AND SERVICES UNDER SUCH BRAND NAMES AS MERCEDES-BENZ, SMART, MAYBACH, FUSO, WESTERN STAR, SETRA, MERCEDES-BENZ BANK AND MERCEDES-BENZ FINANCIAL, AMONG OTHERS. THE COMPANY HAS PRODUCTION FACILITIES THROUGHOUT THE WORLD AND DISTRIBUTES ITS AUTOMOTIVE PRODUCTS AND RELATED FINANCIAL SERVICES THROUGH ITS OWN SALES NETWORK OF GERMAN SALES-AND-SERVI",AUTO,Auto Manufacturers,DE0007100000,Automobile,Stuttgart,"No (XETRA, DAIX.DE)",MILAN,ITALY
DAIX.DE,Daimler (Xet),Consumer Cyclical,65.54,0.04,0.061068702,3.321794846,171786,95361,12,"DAIMLER AG IS A GERMANY-BASED COMPANY THAT DEVELOPS, MANUFACTURES AND DISTRIBUTES A RANGE OF AUTOMOTIVE PRODUCTS, MAINLY PASSENGER CARS, TRUCKS, VANS AND BUSES, AS WELL AS MANAGES THE DAIMLER GROUP. IT ALSO PROVIDES FINANCIAL AND OTHER SERVICES RELATING TO ITS AUTOMOTIVE BUSINESSES. IT OPERATES IN FIVE SEGMENTS: MERCEDES-BENZ CARS, DAIMLER TRUCKS, MERCEDES-BENZ VANS, DAIMLER BUSES AND DAIMLER FINANCIAL SERVICES, WHICH INCLUDES A RANGE OF AUTOMOTIVE FINANCIAL SERVICES INCLUDING FINANCING, LEASING, INSURANCE AND FLEET MANAGEMENT. THE COMPANY OFFERS ITS PRODUCTS AND SERVICES UNDER SUCH BRAND NAMES AS MERCEDES-BENZ, SMART, MAYBACH, FUSO, WESTERN STAR, SETRA, MERCEDES-BENZ BANK AND MERCEDES-BENZ FINANCIAL, AMONG OTHERS. THE COMPANY HAS PRODUCTION FACILITIES THROUGHOUT THE WORLD AND DISTRIBUTES ITS AUTOMOTIVE PRODUCTS AND RELATED FINANCIAL SERVICES THROUGH ITS OWN SALES NETWORK OF GERMAN SALES-AND-SERVI",AUTO,Auto Manufacturers,DE0007100000,Automobile,Stuttgart,Yes,XETRA,GERMANY
BMTX.DE,Brit.Amer.Tobacco (Xet),Consumer Staple,37.1,-0.165,-0.442774722,2.899019291,344,95219,15,"BRITISH AMERICAN TOBACCO P.L.C. (BRITISH AMERICAN TOBACCO) IS A HOLDING COMPANY. THE COMPANY'S FOUR PRINCIPAL BRANDS INCLUDE DUNHILL, KENT, LUCKY STRIKE AND PALL MALL. THE COMPANY HAS MANY OTHER FAMOUS INTERNATIONAL AND LOCAL BRANDS, INCLUDING ROTHMANS, VOGUE, VICEROY, KOOL, PETER STUYVESANT AND BENSON & HEDGES. THE COMPANY'S BRANDS ARE SOLD IN OVER 180 MARKETS. THE COMPANY'S PRODUCTS INCLUDE CIGARETTES, SMOKELESS SNUS AND CIGARS. THE COMPANY HAS OVER 44 CIGARETTE FACTORIES IN 39 COUNTRIES. IN ADDITION TO CIGARETTES, THE COMPANY MAKES CIGARILLOS, ROLL YOUR OWN AND PIPE TOBACCO.",ALCOHL/TOB,Tobacco,GB0002875804,Tobacco,England,"No (LONDON, BATS.GB)",XETRA,GERMANY
BATS.GB,British American Tobacco,Consumer Staple,30.85,0.01,0.032425422,44.28856365,76021,95148,15,"BRITISH AMERICAN TOBACCO P.L.C. (BRITISH AMERICAN TOBACCO) IS A HOLDING COMPANY. THE COMPANY'S FOUR PRINCIPAL BRANDS INCLUDE DUNHILL, KENT, LUCKY STRIKE AND PALL MALL. THE COMPANY HAS MANY OTHER FAMOUS INTERNATIONAL AND LOCAL BRANDS, INCLUDING ROTHMANS, VOGUE, VICEROY, KOOL, PETER STUYVESANT AND BENSON & HEDGES. THE COMPANY'S BRANDS ARE SOLD IN OVER 180 MARKETS. THE COMPANY'S PRODUCTS INCLUDE CIGARETTES, SMOKELESS SNUS AND CIGARS. THE COMPANY HAS OVER 44 CIGARETTE FACTORIES IN 39 COUNTRIES. IN ADDITION TO CIGARETTES, THE COMPANY MAKES CIGARILLOS, ROLL YOUR OWN AND PIPE TOBACCO.",ALCOHL/TOB,Tobacco,GB0002875804,Tobacco,England,Yes,LONDON,UNITED KINGDOM
BTIJ.ZA,Brit.Amer.Tobacco (Jse),Consumer Staple,548.37,2.3701,0.434084408,14.06924763,281519,95072,15,"BRITISH AMERICAN TOBACCO P.L.C. (BRITISH AMERICAN TOBACCO) IS A HOLDING COMPANY. THE COMPANY'S FOUR PRINCIPAL BRANDS INCLUDE DUNHILL, KENT, LUCKY STRIKE AND PALL MALL. THE COMPANY HAS MANY OTHER FAMOUS INTERNATIONAL AND LOCAL BRANDS, INCLUDING ROTHMANS, VOGUE, VICEROY, KOOL, PETER STUYVESANT AND BENSON & HEDGES. THE COMPANY'S BRANDS ARE SOLD IN OVER 180 MARKETS. THE COMPANY'S PRODUCTS INCLUDE CIGARETTES, SMOKELESS SNUS AND CIGARS. THE COMPANY HAS OVER 44 CIGARETTE FACTORIES IN 39 COUNTRIES. IN ADDITION TO CIGARETTES, THE COMPANY MAKES CIGARILLOS, ROLL YOUR OWN AND PIPE TOBACCO.",ALCOHL/TOB,Tobacco,GB0002875804,Tobacco,England,"No (LONDON, BATS.GB)",JOHANNESBURG,SOUTH AFRICA
MDO.DE,Mcdonalds (Fra),Retail,70.24,0,0,-100,305,95061,17,"MCDONALD'S CORPORATION FRANCHISES AND OPERATES MCDONALD'S RESTAURANTS IN THE GLOBAL RESTAURANT INDUSTRY. THESE RESTAURANTS SERVE MENU AT VARIOUS PRICE POINTS PROVIDING VALUE IN 119 COUNTRIES GLOBALLY. ALL RESTAURANTS ARE OPERATED EITHER BY THE COMPANY OR BY FRANCHISEES, INCLUDING CONVENTIONAL FRANCHISEES UNDER FRANCHISE ARRANGEMENTS, AND DEVELOPMENTAL LICENSEES AND FOREIGN AFFILIATED MARKETS UNDER LICENSE AGREEMENTS. UNDER THE CONVENTIONAL FRANCHISE ARRANGEMENT, FRANCHISEES PROVIDE A PORTION OF THE CAPITAL REQUIRED BY INITIALLY INVESTING IN THE EQUIPMENT, SIGNS, SEATING AND DECOR OF THEIR RESTAURANT BUSINESSES, AND BY REINVESTING IN THE BUSINESS OVER TIME.",RETAIL,Retail-Restaurants,US5801351017,Retail-Restaurant,,"No (NYSE, MCD)",FRANKFURT,GERMANY
DAI.RO,Daimler (Bse),Consumer Cyclical,295.4,10.3999,3.649087719,-100,1,94902,11,"DAIMLER AG IS A GERMANY-BASED COMPANY THAT DEVELOPS, MANUFACTURES AND DISTRIBUTES A RANGE OF AUTOMOTIVE PRODUCTS, MAINLY PASSENGER CARS, TRUCKS, VANS AND BUSES, AS WELL AS MANAGES THE DAIMLER GROUP. IT ALSO PROVIDES FINANCIAL AND OTHER SERVICES RELATING TO ITS AUTOMOTIVE BUSINESSES. IT OPERATES IN FIVE SEGMENTS: MERCEDES-BENZ CARS, DAIMLER TRUCKS, MERCEDES-BENZ VANS, DAIMLER BUSES AND DAIMLER FINANCIAL SERVICES, WHICH INCLUDES A RANGE OF AUTOMOTIVE FINANCIAL SERVICES INCLUDING FINANCING, LEASING, INSURANCE AND FLEET MANAGEMENT. THE COMPANY OFFERS ITS PRODUCTS AND SERVICES UNDER SUCH BRAND NAMES AS MERCEDES-BENZ, SMART, MAYBACH, FUSO, WESTERN STAR, SETRA, MERCEDES-BENZ BANK AND MERCEDES-BENZ FINANCIAL, AMONG OTHERS. THE COMPANY HAS PRODUCTION FACILITIES THROUGHOUT THE WORLD AND DISTRIBUTES ITS AUTOMOTIVE PRODUCTS AND RELATED FINANCIAL SERVICES THROUGH ITS OWN SALES NETWORK OF GERMAN SALES-AND-SERVI",AUTO,Auto Manufacturers,DE0007100000,Automobile,Stuttgart,"No (XETRA, DAIX.DE)",BUCHAREST,ROMANIA
DAIC.DE,Daimler Ag Spn.Adr (Fra) 1:1,Consumer Cyclical,65.12,0,0,-100,4,94748,12,"DAIMLER AG IS A GERMANY-BASED COMPANY THAT DEVELOPS, MANUFACTURES AND DISTRIBUTES A RANGE OF AUTOMOTIVE PRODUCTS, MAINLY PASSENGER CARS, TRUCKS, VANS AND BUSES, AS WELL AS MANAGES THE DAIMLER GROUP. IT ALSO PROVIDES FINANCIAL AND OTHER SERVICES RELATING TO ITS AUTOMOTIVE BUSINESSES. IT OPERATES IN FIVE SEGMENTS: MERCEDES-BENZ CARS, DAIMLER TRUCKS, MERCEDES-BENZ VANS, DAIMLER BUSES AND DAIMLER FINANCIAL SERVICES, WHICH INCLUDES A RANGE OF AUTOMOTIVE FINANCIAL SERVICES INCLUDING FINANCING, LEASING, INSURANCE AND FLEET MANAGEMENT. THE COMPANY OFFERS ITS PRODUCTS AND SERVICES UNDER SUCH BRAND NAMES AS MERCEDES-BENZ, SMART, MAYBACH, FUSO, WESTERN STAR, SETRA, MERCEDES-BENZ BANK AND MERCEDES-BENZ FINANCIAL, AMONG OTHERS. THE COMPANY HAS PRODUCTION FACILITIES THROUGHOUT THE WORLD AND DISTRIBUTES ITS AUTOMOTIVE PRODUCTS AND RELATED FINANCIAL SERVICES THROUGH ITS OWN SALES NETWORK OF GERMAN SALES-AND-SERVI",AUTO,Auto Manufacturers,US2338251083,Automobile,,"No (XETRA, DACX.DE)",FRANKFURT,GERMANY
AXP.MX,American Express (Mex),Financial,1161.04,16.04,1.400873362,81.640625,594,94410,21,"AMERICAN EXPRESS COMPANY (AMERICAN EXPRESS) IS A GLOBAL SERVICE COMPANY. THE COMPANY'S RANGE OF PRODUCTS AND SERVICES INCLUDES CHARGE AND CREDIT CARD PRODUCTS, EXPENSE MANAGEMENT PRODUCTS AND SERVICES, CONSUMER AND BUSINESS TRAVEL SERVICES, STORED VALUE PRODUCTS, SUCH AS TRAVELERS CHEQUES AND OTHER PREPAID PRODUCTS, NETWORK SERVICES, MERCHANT ACQUISITION AND PROCESSING, SERVICING AND SETTLEMENT, AND POINT-OF-SALE, MARKETING AND INFORMATION PRODUCTS AND SERVICES FOR MERCHANTS, AND FEE SERVICES, INCLUDING MARKET AND TREND ANALYSES AND RELATED CONSULTING SERVICES, FRAUD PREVENTION SERVICES, AND THE DESIGN OF CUSTOMIZED CUSTOMER LOYALTY AND REWARDS PROGRAMS. IT OPERATES IN FOUR SEGMENTS: U.S. CARD SERVICES, INTERNATIONAL CARD SERVICES, GLOBAL COMMERCIAL SERVICES (GCS) AND GLOBAL NETWORK & MERCHANT SERVICES (GNMS). AMERICAN EXPRESS AND ITS PRINCIPAL OPERATING SUBSIDIARY, AMERICAN EXPRESS TRAVEL RELATED",FINANCE,Finance-CrdtCard/PmtPr,US0258161092,Finance-Misc,,"No (NYSE, AXP)",MEXICO CITY,MEXICO
BMAT.DE,Brit.Amer.Tob.Adr (Fra) 1:2,Consumer Staple,73.55,0,0,-100,1,94382,16,"BRITISH AMERICAN TOBACCO P.L.C. (BRITISH AMERICAN TOBACCO) IS A HOLDING COMPANY. THE COMPANY'S FOUR PRINCIPAL BRANDS INCLUDE DUNHILL, KENT, LUCKY STRIKE AND PALL MALL. THE COMPANY HAS MANY OTHER FAMOUS INTERNATIONAL AND LOCAL BRANDS, INCLUDING ROTHMANS, VOGUE, VICEROY, KOOL, PETER STUYVESANT AND BENSON & HEDGES. THE COMPANY'S BRANDS ARE SOLD IN OVER 180 MARKETS. THE COMPANY'S PRODUCTS INCLUDE CIGARETTES, SMOKELESS SNUS AND CIGARS. THE COMPANY HAS OVER 44 CIGARETTE FACTORIES IN 39 COUNTRIES. IN ADDITION TO CIGARETTES, THE COMPANY MAKES CIGARILLOS, ROLL YOUR OWN AND PIPE TOBACCO.",ALCOHL/TOB,Tobacco,US1104481072,Tobacco,England,"No (AMEX, BTI)",FRANKFURT,GERMANY
TSM,Taiwan Semiconductor Adr,Technology,18.15,0.59,3.359908,112.5413546,178871,94120,15,TAIWANESE MANUFACTURER OF LOGIC/MIXED-SIGNAL ICS FOR FABLESS SEMICONDUCTOR COMPANIES AND INTEGRATED DEVICE MANUFACTURERS . SEMICONDUCTOR FOUNDRY SEGMENT ACCOUNTED FOR 100% OF REVENU ES. 2012 REVENUES BY AREA IN %: U.S. 66; ASIA 14; TAIWAN 13; EUROPE 6; AND OTHER 1. REVENUES BY CUSTOMER TYPE IN %: FABLE SS IC COMPANIES 85; AND INTEGRATED DEVICE MANUFACTURERS 15. ONE CUSTOMER ACCOUNTED FOR 17% OF REVENUES.,CHIPS,Elec-Semiconductor Mfg,US8740391003,Electronic-Semiconductor,TAIWAN,Yes,NYSE,UNITED STATES
RY,Royal Bank Of Canada,Financial,65.29,0.35,0.538959,-21.61321672,33412,94083,18,"CANADIAN BANK OPERATNG VIA 1,361 BRANCHES IN CANADA, THE U.S . AND 49 OTHER COUNTRIES WORLDWIDE. PROVIDES PERSONAL/COMMER CIAL BANKING, WEALTH MANAGEMENT, INSURANCE AND CORPORATE AND INVESTMENT BANKING. 2011-12 REVENUES BY SEGMENT IN %: PERSONAL AND COMMERCIAL BANKING 43; CAPITAL MARKETS 21; INSURANC E 16; WEALTH MANAGEMENT 16; AND OTHER 4. AS OF 10/12 TOTAL A SSETS STOOD AT C$825 BIL ($826 BIL), UP 4% IN CANADIAN DOLLA R TERMS FROM 10/11.",BANKS,Banks-Money Center,CA7800871021,Bank-Money Center,"Toronto, ON","No (TORONTO, RY.CA)",NYSE,UNITED STATES
AXP,American Express Co,Financial,87.78,-0.47,-0.532577,-4.200255823,296670,94036,19,"PROVIDES CHARGE AND CREDIT PAYMENT CARD PRODUCTS AND TRAVEL RELATED SERVICES TO CONSUMERS AND BUSINESSES WORLDWIDE. 2012 REVENUES BY SEGMENT IN %: U.S. CARD SERVICES 51; INTERNATIO NAL CARD SERVICES 17; GLOBAL NETWORK AND MERCHANT SERVICES - 17; AND GLOBAL COMMERCIAL SERVICES 15. REVENUES BY AREA IN % : U.S. 70; EUROPE, MIDDLE EAST AND AFRICA 11; JAPAN 11; AND OTHERS 8. 2012 TOTAL ASSETS STOOD AT $153 BIL, DOWN 1% FROM 2011.",FINANCE,Finance-CrdtCard/PmtPr,US0258161092,Finance-Misc,"New York, NY",Yes,NYSE,UNITED STATES
BIC.SA,Saudi Basic Industries,Basic Material,117.5,2,1.731601732,89.5112269,349447,93989,14,"SAUDI BASIC INDUSTRIES CORPORATION SJSC (SABIC) IS A SAUDI ARABIA-BASED PUBLIC SHAREHOLDING COMPANY THAT OPERATES IN THE CHEMICALS AND METALS INDUSTRY SECTORS. THE COMPANY OPERATES IN FOUR BUSINESS SEGMENTS: THE CHEMICAL SEGMENT INCLUDES CHEMICALS, POLYMERS, PERFORMANCE CHEMICALS AND INNOVATIVE PLASTICS; THE FERTILIZERS SEGMENT INCLUDES FERTILIZER PRODUCTS; THE METALS SEGMENT INCLUDES STEEL PRODUCTS, AND THE CORPORATE SEGMENT INCLUDES THE CORPORATE OPERATIONS, TECHNOLOGY AND INNOVATION CENTERS, THE INVESTMENT ACTIVITIES, AND THE ACTIVITIES OF ITS SUBSIDIARY, SABIC INDUSTRIAL INVESTMENT COMPANY (SIIC). THE COMPANY MANUFACTURES AND MARKETS ITS PRODUCTS IN DOMESTIC AND INTERNATIONAL MARKET. THE COMPANY'S SUBSIDIARIES INCLUDE SABIC LUXEMBOURG SARL (SLUX), ARABIAN PETROCHEMICAL COMPANY AND SAUDI IRON AND STEEL COMPANY (HADEED), AMONG OTHERS.",CHEMICAL,Chemicals-Basic,SA0007879121,Chemical,,Yes,RIYADH,SAUDI ARABIA
